datetime,open,high,low,close,open_interest,volume,total_turnover,date,open_interest_diff,ret,high_diff,factor_mom_1,factor_mom_2,hl_ratio,hl_ratio_diff,factor_mom_3,factor_rev_1,factor_rev_2,hedge_pressure_ratio,intraday_return,factor_rev_3,close_diff_abs,ER_up,ER_down,ER,Signal_factor_mom_1,Signal_factor_mom_2,Signal_factor_mom_3,Signal_factor_rev_1,Signal_factor_rev_2,Signal_factor_rev_3,Signal_ER,Signal_mom,Signal_rev,Signal
2016-01-19 12:01:00,1892.0,1892.0,1892.0,1892.0,12.0,0.0,0.0,2016-01-19,0.0,0.0,0.0,,0.0,1.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,-1.0,-1.0,,1.0,1.0,1.0,1.0,-1.0,1.0,
2016-01-19 14:01:00,1892.0,1892.0,1892.0,1892.0,12.0,0.0,0.0,2016-01-19,0.0,0.0,0.0,,0.0,1.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,-1.0,-1.0,,1.0,1.0,1.0,1.0,-1.0,1.0,
2016-01-19 15:01:00,1892.0,1892.0,1892.0,1892.0,12.0,0.0,0.0,2016-01-19,0.0,0.0,0.0,,0.0,1.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,-1.0,-1.0,,1.0,1.0,1.0,1.0,-1.0,1.0,
2016-01-20 10:01:00,2024.0,2024.0,2024.0,2024.0,18.0,0.0,0.0,2016-01-20,0.0,0.0,132.0,1.7888543819998317,264.0,1.0,,,0.0,0.0,,0.0,0.0,132.0,132.0,132.0,1.0,-1.0,1.0,,1.0,1.0,1.0,1.0,0.0,1.0,0.0
2016-01-20 11:01:00,2024.0,2024.0,2024.0,2024.0,18.0,0.0,0.0,2016-01-20,0.0,0.0,0.0,-0.4472135954999579,0.0,1.0,,,0.0,0.0,,0.0,0.0,0.0,132.0,132.0,1.0,-1.0,1.0,,1.0,1.0,1.0,1.0,0.0,1.0,0.0
2016-01-20 12:01:00,2024.0,2024.0,2024.0,2024.0,18.0,0.0,0.0,2016-01-20,0.0,0.0,0.0,-0.4472135954999579,0.0,1.0,,,0.0,0.0,,0.0,0.0,0.0,132.0,132.0,1.0,-1.0,1.0,,1.0,1.0,1.0,1.0,0.0,1.0,0.0
2016-01-20 14:01:00,2020.0,2020.0,2020.0,2020.0,16.0,0.0,0.0,2016-01-20,0.0,0.0,-4.0,-0.49744035286083843,-8.0,1.0,,,0.0,0.0,,0.0,0.0,4.0,128.0,136.0,0.9411764705882353,-1.0,1.0,,1.0,1.0,1.0,1.0,0.0,1.0,0.0
2016-01-20 15:01:00,2020.0,2020.0,2020.0,2020.0,16.0,0.0,0.0,2016-01-20,0.0,0.0,0.0,-0.4302186835553197,0.0,1.0,,,0.0,0.0,,0.0,0.0,0.0,128.0,136.0,0.9411764705882353,-1.0,1.0,,1.0,1.0,1.0,-1.0,0.0,1.0,1.0
2016-01-21 10:01:00,1938.0,1938.0,1938.0,1938.0,10.0,0.0,0.0,2016-01-21,0.0,0.0,-82.0,-1.7868130092225674,-164.0,1.0,,,0.0,0.0,,0.0,0.0,82.0,86.0,86.0,1.0,-1.0,1.0,,1.0,1.0,1.0,1.0,0.0,1.0,0.0
2016-01-21 11:01:00,1938.0,1938.0,1938.0,1938.0,10.0,0.0,0.0,2016-01-21,0.0,0.0,0.0,0.4742775271393234,0.0,1.0,,,0.0,0.0,,0.0,0.0,0.0,86.0,86.0,1.0,-1.0,1.0,,1.0,1.0,1.0,1.0,0.0,1.0,0.0
2016-01-21 12:01:00,1938.0,1938.0,1938.0,1938.0,10.0,0.0,0.0,2016-01-21,0.0,0.0,0.0,0.4742775271393234,0.0,1.0,,,0.0,0.0,,0.0,0.0,0.0,86.0,86.0,1.0,-1.0,1.0,,1.0,1.0,1.0,1.0,0.0,1.0,0.0
2016-01-21 14:01:00,1938.0,1938.0,1938.0,1938.0,10.0,0.0,0.0,2016-01-21,0.0,0.0,0.0,0.4472135954999579,0.0,1.0,,,0.0,0.0,,0.0,0.0,0.0,82.0,82.0,1.0,-1.0,1.0,,1.0,1.0,1.0,1.0,0.0,1.0,0.0
2016-01-21 15:01:00,1938.0,1938.0,1938.0,1938.0,10.0,0.0,0.0,2016-01-21,0.0,0.0,0.0,0.4472135954999579,0.0,1.0,,,0.0,0.0,,0.0,0.0,0.0,82.0,82.0,1.0,-1.0,1.0,,1.0,1.0,1.0,1.0,0.0,1.0,0.0
2016-01-22 10:01:00,1929.0,1929.0,1929.0,1929.0,12.0,0.0,0.0,2016-01-22,0.0,0.0,-9.0,-1.788854381999832,-18.0,1.0,,,0.0,0.0,,0.0,0.0,9.0,9.0,9.0,1.0,-1.0,1.0,,1.0,1.0,1.0,1.0,0.0,1.0,0.0
2016-01-22 11:01:00,1929.0,1929.0,1929.0,1929.0,12.0,0.0,0.0,2016-01-22,0.0,0.0,0.0,0.447213595499958,0.0,1.0,,,0.0,0.0,,0.0,0.0,0.0,9.0,9.0,1.0,-1.0,1.0,,1.0,1.0,1.0,1.0,0.0,1.0,0.0
2016-01-22 12:01:00,1929.0,1929.0,1929.0,1929.0,12.0,0.0,0.0,2016-01-22,0.0,0.0,0.0,0.447213595499958,0.0,1.0,,,0.0,0.0,,0.0,0.0,0.0,9.0,9.0,1.0,-1.0,1.0,,1.0,1.0,1.0,1.0,0.0,1.0,0.0
2016-01-22 14:01:00,1929.0,1929.0,1929.0,1929.0,12.0,0.0,0.0,2016-01-22,0.0,0.0,0.0,0.447213595499958,0.0,1.0,,,0.0,0.0,,0.0,0.0,0.0,9.0,9.0,1.0,-1.0,1.0,,1.0,1.0,1.0,1.0,0.0,1.0,0.0
2016-01-22 15:01:00,1929.0,1929.0,1929.0,1929.0,12.0,0.0,0.0,2016-01-22,0.0,0.0,0.0,0.447213595499958,0.0,1.0,,,0.0,0.0,,0.0,0.0,0.0,9.0,9.0,1.0,-1.0,1.0,,1.0,1.0,1.0,1.0,0.0,1.0,0.0
2016-01-25 10:01:00,2029.0,2029.0,2029.0,2029.0,16.0,0.0,0.0,2016-01-25,0.0,0.0,100.0,1.7888543819998317,200.0,1.0,,,0.0,0.0,,0.0,0.0,100.0,100.0,100.0,1.0,-1.0,1.0,,1.0,1.0,1.0,1.0,0.0,1.0,0.0
2016-01-25 11:01:00,2029.0,2029.0,2029.0,2029.0,16.0,0.0,0.0,2016-01-25,0.0,0.0,0.0,-0.4472135954999579,0.0,1.0,,,0.0,0.0,,0.0,0.0,0.0,100.0,100.0,1.0,-1.0,1.0,,1.0,1.0,1.0,1.0,0.0,1.0,0.0
2016-01-25 12:01:00,2029.0,2029.0,2029.0,2029.0,16.0,0.0,0.0,2016-01-25,0.0,0.0,0.0,-0.4472135954999579,0.0,1.0,,,0.0,0.0,,0.0,0.0,0.0,100.0,100.0,1.0,-1.0,1.0,,1.0,1.0,1.0,1.0,0.0,1.0,0.0
2016-01-25 14:01:00,2029.0,2029.0,2029.0,2029.0,16.0,0.0,0.0,2016-01-25,0.0,0.0,0.0,-0.4472135954999579,0.0,1.0,,,0.0,0.0,,0.0,0.0,0.0,100.0,100.0,1.0,-1.0,1.0,,1.0,1.0,1.0,1.0,0.0,1.0,0.0
2016-01-25 15:01:00,2026.0,2026.0,2026.0,2026.0,14.0,0.0,0.0,2016-01-25,0.0,0.0,-3.0,-0.4969441017853437,-6.0,1.0,,,0.0,0.0,,0.0,0.0,3.0,97.0,103.0,0.941747572815534,-1.0,1.0,,1.0,1.0,1.0,1.0,0.0,1.0,0.0
2016-01-26 10:01:00,1986.0,1986.0,1986.0,1986.0,12.0,0.0,0.0,2016-01-26,0.0,0.0,-40.0,-1.783975728425881,-80.0,1.0,,,0.0,0.0,,0.0,0.0,40.0,43.0,43.0,1.0,-1.0,1.0,,1.0,1.0,1.0,1.0,0.0,1.0,0.0
2016-01-26 11:01:00,1986.0,1986.0,1986.0,1986.0,10.0,0.0,0.0,2016-01-26,0.0,0.0,0.0,0.4886048173395725,0.0,1.0,,,0.0,0.0,,0.0,0.0,0.0,43.0,43.0,1.0,-1.0,1.0,,1.0,1.0,1.0,1.0,0.0,1.0,0.0
2016-01-26 12:01:00,1986.0,1986.0,1986.0,1986.0,10.0,0.0,0.0,2016-01-26,0.0,0.0,0.0,0.4886048173395725,0.0,1.0,,,0.0,0.0,,0.0,0.0,0.0,43.0,43.0,1.0,-1.0,1.0,,1.0,1.0,1.0,1.0,0.0,1.0,0.0
2016-01-26 14:01:00,1986.0,1986.0,1986.0,1986.0,10.0,0.0,0.0,2016-01-26,0.0,0.0,0.0,0.4886048173395725,0.0,1.0,,,0.0,0.0,,0.0,0.0,0.0,43.0,43.0,1.0,-1.0,1.0,,1.0,1.0,1.0,1.0,0.0,1.0,0.0
2016-01-26 15:01:00,1986.0,1986.0,1986.0,1986.0,10.0,0.0,0.0,2016-01-26,0.0,0.0,0.0,0.4472135954999579,0.0,1.0,,,0.0,0.0,,0.0,0.0,0.0,40.0,40.0,1.0,-1.0,1.0,,1.0,1.0,1.0,1.0,0.0,1.0,0.0
2016-01-27 10:01:00,1939.0,1939.0,1939.0,1939.0,12.0,0.0,0.0,2016-01-27,0.0,0.0,-47.0,-1.7888543819998317,-94.0,1.0,,,0.0,0.0,,0.0,0.0,47.0,47.0,47.0,1.0,-1.0,1.0,,1.0,1.0,1.0,1.0,0.0,1.0,0.0
2016-01-27 11:01:00,1992.0,1992.0,1992.0,1992.0,12.0,0.0,0.0,2016-01-27,0.0,0.0,53.0,1.463545474125611,106.0,1.0,,,0.0,0.0,,0.0,0.0,53.0,6.0,100.0,0.06,-1.0,1.0,,1.0,1.0,1.0,-1.0,0.0,1.0,1.0
2016-01-27 12:01:00,1953.0,1953.0,1953.0,1953.0,12.0,0.0,0.0,2016-01-27,0.0,0.0,-39.0,-0.8150330879047477,-78.0,1.0,,,0.0,0.0,,0.0,0.0,39.0,33.0,139.0,0.23741007194244604,-1.0,1.0,,1.0,1.0,1.0,-1.0,0.0,1.0,1.0
2016-01-27 14:01:00,2091.0,2091.0,2091.0,2091.0,12.0,0.0,0.0,2016-01-27,0.0,0.0,138.0,1.530425454023333,276.0,1.0,,,0.0,0.0,,0.0,0.0,138.0,105.0,277.0,0.37906137184115524,-1.0,1.0,,1.0,1.0,1.0,-1.0,0.0,1.0,1.0
2016-01-27 15:01:00,1976.0,1976.0,1976.0,1976.0,10.0,0.0,0.0,2016-01-27,0.0,0.0,-115.0,-1.1475186316583683,-230.0,1.0,,,0.0,0.0,,0.0,0.0,115.0,10.0,392.0,0.025510204081632654,-1.0,-1.0,,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0
